Province,Month-Year,Unemployment Rate
Alberta,Oct-78,4.9
Alberta,Nov-78,4.6
Alberta,Dec-78,4.3
Alberta,Jan-79,4.1
Alberta,Feb-79,4.4
Alberta,Mar-79,3.9
Alberta,Apr-79,4.4
Alberta,May-79,4
Alberta,Jun-79,4
Alberta,Jul-79,3.8
Alberta,Aug-79,3.8
Alberta,Sep-79,3.8
Alberta,Oct-79,3.7
Alberta,Nov-79,3.8
Alberta,Dec-79,3.9
Alberta,Jan-80,4.2
Alberta,Feb-80,4.1
Alberta,Mar-80,3.8
Alberta,Apr-80,3.8
Alberta,May-80,3.8
Alberta,Jun-80,4
Alberta,Jul-80,3.8
Alberta,Aug-80,4
Alberta,Sep-80,3.7
Alberta,Oct-80,3.7
Alberta,Nov-80,3.7
Alberta,Dec-80,3.8
Alberta,Jan-81,4
Alberta,Feb-81,4.1
Alberta,Mar-81,4.1
Alberta,Apr-81,3.6
Alberta,May-81,3.4
Alberta,Jun-81,3.3
Alberta,Jul-81,3.4
Alberta,Aug-81,3.3
Alberta,Sep-81,3.7
Alberta,Oct-81,4.2
Alberta,Nov-81,4.9
Alberta,Dec-81,4.6
Alberta,Jan-82,5.2
Alberta,Feb-82,5.1
Alberta,Mar-82,5.7
Alberta,Apr-82,6.5
Alberta,May-82,7.1
Alberta,Jun-82,7.8
Alberta,Jul-82,8.3
Alberta,Aug-82,8.1
Alberta,Sep-82,9.3
Alberta,Oct-82,9.6
Alberta,Nov-82,10
Alberta,Dec-82,10.3
Alberta,Jan-83,10.6
Alberta,Feb-83,10.9
Alberta,Mar-83,11.2
Alberta,Apr-83,10.9
Alberta,May-83,11.3
Alberta,Jun-83,11.4
Alberta,Jul-83,11.5
Alberta,Aug-83,11
Alberta,Sep-83,10.9
Alberta,Oct-83,10.6
Alberta,Nov-83,10.6
Alberta,Dec-83,11.2
Alberta,Jan-84,10.9
Alberta,Feb-84,10.5
Alberta,Mar-84,11.3
Alberta,Apr-84,11.2
Alberta,May-84,12
Alberta,Jun-84,11.6
Alberta,Jul-84,11.4
Alberta,Aug-84,11.4
Alberta,Sep-84,12.4
Alberta,Oct-84,11.5
Alberta,Nov-84,11.4
Alberta,Dec-84,11.3
Alberta,Jan-85,10.2
Alberta,Feb-85,10.7
Alberta,Mar-85,10.5
Alberta,Apr-85,10.2
Alberta,May-85,10.1
Alberta,Jun-85,9.6
Alberta,Jul-85,9.4
Alberta,Aug-85,9.4
Alberta,Sep-85,9.2
Alberta,Oct-85,9.3
Alberta,Nov-85,9.6
Alberta,Dec-85,9.1
Alberta,Jan-86,8.6
Alberta,Feb-86,8.6
Alberta,Mar-86,9.4
Alberta,Apr-86,9.9
Alberta,May-86,10.4
Alberta,Jun-86,10.8
Alberta,Jul-86,10.2
Alberta,Aug-86,10.5
Alberta,Sep-86,10.1
Alberta,Oct-86,10.5
Alberta,Nov-86,10.6
Alberta,Dec-86,10.5
Alberta,Jan-87,10.8
Alberta,Feb-87,10.7
Alberta,Mar-87,10
Alberta,Apr-87,10.2
Alberta,May-87,9.5
Alberta,Jun-87,9.8
Alberta,Jul-87,9.4
Alberta,Aug-87,9.6
Alberta,Sep-87,9.4
Alberta,Oct-87,8.4
Alberta,Nov-87,8.2
Alberta,Dec-87,8.3
Alberta,Jan-88,8.5
Alberta,Feb-88,8.1
Alberta,Mar-88,8.2
Alberta,Apr-88,7.9
Alberta,May-88,8
Alberta,Jun-88,7.7
Alberta,Jul-88,8
Alberta,Aug-88,8
Alberta,Sep-88,7.7
Alberta,Oct-88,8.1
Alberta,Nov-88,8
Alberta,Dec-88,7.6
Alberta,Jan-89,7.5
Alberta,Feb-89,7.4
Alberta,Mar-89,7.5
Alberta,Apr-89,7.5
Alberta,May-89,7
Alberta,Jun-89,7.2
Alberta,Jul-89,6.9
Alberta,Aug-89,7.3
Alberta,Sep-89,7.2
Alberta,Oct-89,6.5
Alberta,Nov-89,7
Alberta,Dec-89,6.9
Alberta,Jan-90,6.9
Alberta,Feb-90,6.7
Alberta,Mar-90,6.5
Alberta,Apr-90,6.7
Alberta,May-90,6.7
Alberta,Jun-90,6.2
Alberta,Jul-90,6.7
Alberta,Aug-90,6.6
Alberta,Sep-90,7.2
Alberta,Oct-90,7.4
Alberta,Nov-90,7.6
Alberta,Dec-90,7.8
Alberta,Jan-91,7.7
Alberta,Feb-91,7.5
Alberta,Mar-91,8
Alberta,Apr-91,7.9
Alberta,May-91,8.2
Alberta,Jun-91,8.3
Alberta,Jul-91,8.3
Alberta,Aug-91,8.1
Alberta,Sep-91,8.4
Alberta,Oct-91,8.5
Alberta,Nov-91,9
Alberta,Dec-91,9.1
Alberta,Jan-92,9.4
Alberta,Feb-92,9.7
Alberta,Mar-92,9.1
Alberta,Apr-92,8.9
Alberta,May-92,9
Alberta,Jun-92,9.8
Alberta,Jul-92,9.2
Alberta,Aug-92,9.5
Alberta,Sep-92,9.5
Alberta,Oct-92,9.5
Alberta,Nov-92,10.2
Alberta,Dec-92,9.7
Alberta,Jan-93,9
Alberta,Feb-93,8.9
Alberta,Mar-93,9.7
Alberta,Apr-93,9.9
Alberta,May-93,9.6
Alberta,Jun-93,9.7
Alberta,Jul-93,9.9
Alberta,Aug-93,9.9
Alberta,Sep-93,10.2
Alberta,Oct-93,9.3
Alberta,Nov-93,9.3
Alberta,Dec-93,9.6
Alberta,Jan-94,9.5
Alberta,Feb-94,8.9
Alberta,Mar-94,9.2
Alberta,Apr-94,8.9
Alberta,May-94,9.4
Alberta,Jun-94,9.6
Alberta,Jul-94,9.2
Alberta,Aug-94,8.4
Alberta,Sep-94,8.7
Alberta,Oct-94,8.3
Alberta,Nov-94,7.7
Alberta,Dec-94,7.6
Alberta,Jan-95,7.8
Alberta,Feb-95,7.6
Alberta,Mar-95,7.8
Alberta,Apr-95,7.9
Alberta,May-95,8.1
Alberta,Jun-95,7.7
Alberta,Jul-95,8
Alberta,Aug-95,8.2
Alberta,Sep-95,7.7
Alberta,Oct-95,7.7
Alberta,Nov-95,7.8
Alberta,Dec-95,7.8
Alberta,Jan-96,7.6
Alberta,Feb-96,7.4
Alberta,Mar-96,7.1
Alberta,Apr-96,6.6
Alberta,May-96,7
Alberta,Jun-96,7.3
Alberta,Jul-96,6.9
Alberta,Aug-96,6.5
Alberta,Sep-96,6.8
Alberta,Oct-96,6.7
Alberta,Nov-96,6.5
Alberta,Dec-96,6.2
Alberta,Jan-97,6.4
Alberta,Feb-97,6.4
Alberta,Mar-97,6.3
Alberta,Apr-97,6.2
Alberta,May-97,5.7
Alberta,Jun-97,5.8
Alberta,Jul-97,5.8
Alberta,Aug-97,5.6
Alberta,Sep-97,5.4
Alberta,Oct-97,5.5
Alberta,Nov-97,5.7
Alberta,Dec-97,5.7
Alberta,Jan-98,5.3
Alberta,Feb-98,5.3
Alberta,Mar-98,5.4
Alberta,Apr-98,5.1
Alberta,May-98,5.4
Alberta,Jun-98,5.5
Alberta,Jul-98,5.3
Alberta,Aug-98,5.3
Alberta,Sep-98,6.2
Alberta,Oct-98,6.2
Alberta,Nov-98,6.1
Alberta,Dec-98,5.9
Alberta,Jan-99,5.9
Alberta,Feb-99,5.9
Alberta,Mar-99,5.7
Alberta,Apr-99,5.7
Alberta,May-99,6.1
Alberta,Jun-99,5.4
Alberta,Jul-99,5.5
Alberta,Aug-99,5.8
Alberta,Sep-99,5.9
Alberta,Oct-99,5.2
Alberta,Nov-99,5.4
Alberta,Dec-99,5.5
Alberta,Jan-00,5
Alberta,Feb-00,4.9
Alberta,Mar-00,5.1
Alberta,Apr-00,4.9
Alberta,May-00,4.8
Alberta,Jun-00,4.9
Alberta,Jul-00,5.2
Alberta,Aug-00,5.3
Alberta,Sep-00,4.8
Alberta,Oct-00,4.7
Alberta,Nov-00,5
Alberta,Dec-00,5
Alberta,Jan-01,5.2
Alberta,Feb-01,4.8
Alberta,Mar-01,4.9
Alberta,Apr-01,5
Alberta,May-01,4.6
Alberta,Jun-01,4.6
Alberta,Jul-01,4.7
Alberta,Aug-01,4.4
Alberta,Sep-01,4.1
Alberta,Oct-01,4.6
Alberta,Nov-01,4.5
Alberta,Dec-01,5.3
Alberta,Jan-02,4.9
Alberta,Feb-02,5.4
Alberta,Mar-02,5.4
Alberta,Apr-02,5.6
Alberta,May-02,6.1
Alberta,Jun-02,5.5
Alberta,Jul-02,5.4
Alberta,Aug-02,4.9
Alberta,Sep-02,5.6
Alberta,Oct-02,5.5
Alberta,Nov-02,5.1
Alberta,Dec-02,4.9
Alberta,Jan-03,5.4
Alberta,Feb-03,5.2
Alberta,Mar-03,5.5
Alberta,Apr-03,5.8
Alberta,May-03,5.5
Alberta,Jun-03,5.2
Alberta,Jul-03,4.8
Alberta,Aug-03,5.1
Alberta,Sep-03,4.7
Alberta,Oct-03,4.7
Alberta,Nov-03,4.7
Alberta,Dec-03,4.7
Alberta,Jan-04,4.8
Alberta,Feb-04,5
Alberta,Mar-04,5
Alberta,Apr-04,4.4
Alberta,May-04,4.1
Alberta,Jun-04,4.6
Alberta,Jul-04,4.6
Alberta,Aug-04,4.3
Alberta,Sep-04,4.6
Alberta,Oct-04,4.7
Alberta,Nov-04,4.6
Alberta,Dec-04,4.4
Alberta,Jan-05,4.4
Alberta,Feb-05,4.1
Alberta,Mar-05,3.6
Alberta,Apr-05,3.9
Alberta,May-05,3.7
Alberta,Jun-05,3.9
Alberta,Jul-05,3.5
Alberta,Aug-05,3.7
Alberta,Sep-05,3.9
Alberta,Oct-05,4.1
Alberta,Nov-05,4.1
Alberta,Dec-05,4.3
Alberta,Jan-06,3.9
Alberta,Feb-06,3.2
Alberta,Mar-06,3.3
Alberta,Apr-06,3.4
Alberta,May-06,3.5
Alberta,Jun-06,3.6
Alberta,Jul-06,3.5
Alberta,Aug-06,4
Alberta,Sep-06,3.6
Alberta,Oct-06,3.4
Alberta,Nov-06,3.2
Alberta,Dec-06,3.7
Alberta,Jan-07,3.7
Alberta,Feb-07,3.8
Alberta,Mar-07,3.7
Alberta,Apr-07,3.5
Alberta,May-07,4
Alberta,Jun-07,3.8
Alberta,Jul-07,3.5
Alberta,Aug-07,3.4
Alberta,Sep-07,3.7
Alberta,Oct-07,3.6
Alberta,Nov-07,3.9
Alberta,Dec-07,3.5
Alberta,Jan-08,3.8
Alberta,Feb-08,3.9
Alberta,Mar-08,3.6
Alberta,Apr-08,3.6
Alberta,May-08,3.7
Alberta,Jun-08,3.3
Alberta,Jul-08,3.8
Alberta,Aug-08,3.9
Alberta,Sep-08,4.1
Alberta,Oct-08,3.8
Alberta,Nov-08,3.9
Alberta,Dec-08,4.9
Alberta,Jan-09,4.9
Alberta,Feb-09,5.7
Alberta,Mar-09,6.1
Alberta,Apr-09,6.6
Alberta,May-09,6.9
Alberta,Jun-09,7
Alberta,Jul-09,7.4
Alberta,Aug-09,7.3
Alberta,Sep-09,7.1
Alberta,Oct-09,7.5
Alberta,Nov-09,7.7
Alberta,Dec-09,7
Alberta,Jan-10,6.9
Alberta,Feb-10,6.9
Alberta,Mar-10,7
Alberta,Apr-10,7.1
Alberta,May-10,6.7
Alberta,Jun-10,6.4
Alberta,Jul-10,6.5
Alberta,Aug-10,6.3
Alberta,Sep-10,6.2
Alberta,Oct-10,6.2
Alberta,Nov-10,6.1
Alberta,Dec-10,5.8
Alberta,Jan-11,5.9
Alberta,Feb-11,5.8
Alberta,Mar-11,5.7
Alberta,Apr-11,5.9
Alberta,May-11,5.5
Alberta,Jun-11,5.6
Alberta,Jul-11,5.6
Alberta,Aug-11,5.5
Alberta,Sep-11,5.6
Alberta,Oct-11,5.1
Alberta,Nov-11,5
Alberta,Dec-11,4.9
Alberta,Jan-12,5.1
Alberta,Feb-12,5
Alberta,Mar-12,5
Alberta,Apr-12,4.9
Alberta,May-12,4.5
Alberta,Jun-12,4.6
Alberta,Jul-12,4.6
Alberta,Aug-12,4.3
Alberta,Sep-12,4.7
Alberta,Oct-12,4.8
Alberta,Nov-12,4.5
Alberta,Dec-12,4.8
Alberta,Jan-13,4.6
Alberta,Feb-13,4.6
Alberta,Mar-13,4.7
Alberta,Apr-13,4.3
Alberta,May-13,4.6
Alberta,Jun-13,4.7
Alberta,Jul-13,4.6
Alberta,Aug-13,4.8
Alberta,Sep-13,4.3
Alberta,Oct-13,4.6
Alberta,Nov-13,4.7
Alberta,Dec-13,4.9
Alberta,Jan-14,4.8
Alberta,Feb-14,4.6
Alberta,Mar-14,5
Alberta,Apr-14,5
Alberta,May-14,4.8
Alberta,Jun-14,4.9
Alberta,Jul-14,4.4
Alberta,Aug-14,5.1
Alberta,Sep-14,4.5
Alberta,Oct-14,5
Alberta,Nov-14,4.7
Alberta,Dec-14,4.9
Alberta,Jan-15,4.7
Alberta,Feb-15,5.4
Alberta,Mar-15,5.5
Alberta,Apr-15,5.7
Alberta,May-15,6.2
Alberta,Jun-15,6.1
Alberta,Jul-15,6
Alberta,Aug-15,6.2
Alberta,Sep-15,6.6
Alberta,Oct-15,6.3
Alberta,Nov-15,6.9
Alberta,Dec-15,7.1
Alberta,Jan-16,7.5
Alberta,Feb-16,7.7
Alberta,Mar-16,7.3
Alberta,Apr-16,7.6
Alberta,May-16,8.2
Alberta,Jun-16,8.2
Alberta,Jul-16,8.9
Alberta,Aug-16,8.3
Alberta,Sep-16,8.6
Alberta,Oct-16,8.6
Alberta,Nov-16,8.8
Alberta,Dec-16,8.6
Alberta,Jan-17,8.5
Alberta,Feb-17,8.1
Alberta,Mar-17,8.6
Alberta,Apr-17,8.2
Alberta,May-17,8.3
Alberta,Jun-17,7.8
Alberta,Jul-17,8.2
Alberta,Aug-17,8.4
Alberta,Sep-17,7.6
Alberta,Oct-17,7.8
Alberta,Nov-17,7.4
Alberta,Dec-17,7.2
Alberta,Jan-18,6.7
Alberta,Feb-18,6.5
Alberta,Mar-18,6.1
Alberta,Apr-18,6.7
Alberta,May-18,6.2
Alberta,Jun-18,6.6
Alberta,Jul-18,6.9
Alberta,Aug-18,6.8
Alberta,Sep-18,7
Alberta,Oct-18,7
Alberta,Nov-18,6.3
Alberta,Dec-18,6.3
Alberta,Jan-19,6.6
Alberta,Feb-19,7.1
Alberta,Mar-19,6.8
Alberta,Apr-19,6.5
Alberta,May-19,6.7
Alberta,Jun-19,6.7
Alberta,Jul-19,7.1
Alberta,Aug-19,7.6
Alberta,Sep-19,6.7
Alberta,Oct-19,6.5
Alberta,Nov-19,7.2
Alberta,Dec-19,7.1
Alberta,Jan-20,7.2
Alberta,Feb-20,7.3
Alberta,Mar-20,8.7
Alberta,Apr-20,13.1
Alberta,May-20,15.5
Alberta,Jun-20,15.2
Alberta,Jul-20,13
Alberta,Aug-20,12.4
Alberta,Sep-20,12
Alberta,Oct-20,11.3
Alberta,Nov-20,11
Alberta,Dec-20,10.8
Alberta,Jan-21,10.3
Alberta,Feb-21,9.8
Alberta,Mar-21,9.1
Alberta,Apr-21,8.8
Alberta,May-21,8.6
Alberta,Jun-21,8.8
Alberta,Jul-21,8.4
Alberta,Aug-21,8
Alberta,Sep-21,7.8
Alberta,Oct-21,7.7
Alberta,Nov-21,7.4
Alberta,Dec-21,6.9
Alberta,Jan-22,6.8
Alberta,Feb-22,6.5
Alberta,Mar-22,6.2
Alberta,Apr-22,6.1
Alberta,May-22,5.8
Alberta,Jun-22,5.2
Alberta,Jul-22,4.9
Alberta,Aug-22,5.5
Alberta,Sep-22,5.4
Alberta,Oct-22,5.4
Alberta,Nov-22,5.7
Alberta,Dec-22,5.6
Alberta,Jan-23,6
Alberta,Feb-23,5.9
Alberta,Mar-23,5.7
Alberta,Apr-23,5.9
Alberta,May-23,5.7
Alberta,Jun-23,5.8
Alberta,Jul-23,6
Alberta,Aug-23,5.7
Alberta,Sep-23,5.5
Alberta,Oct-23,5.9
Alberta,Nov-23,5.9
Alberta,Dec-23,6.3
Alberta,Jan-24,6.2
Alberta,Feb-24,6.2
Alberta,Mar-24,6.3
Alberta,Apr-24,7
Alberta,May-24,7.2
British Columbia,Jan-76,8.5
British Columbia,Feb-76,8.4
British Columbia,Mar-76,8.2
British Columbia,Apr-76,8.8
British Columbia,May-76,9
British Columbia,Jun-76,8.6
British Columbia,Jul-76,8.9
British Columbia,Aug-76,8.1
British Columbia,Sep-76,8.5
British Columbia,Oct-76,8
British Columbia,Nov-76,7.8
British Columbia,Dec-76,8.1
British Columbia,Jan-77,8.4
British Columbia,Feb-77,7.9
British Columbia,Mar-77,8.2
British Columbia,Apr-77,8.8
British Columbia,May-77,7.7
British Columbia,Jun-77,8.4
British Columbia,Jul-77,8.4
British Columbia,Aug-77,8.5
British Columbia,Sep-77,8.4
British Columbia,Oct-77,8.9
British Columbia,Nov-77,8.6
British Columbia,Dec-77,8.2
British Columbia,Jan-78,8.3
British Columbia,Feb-78,8.3
British Columbia,Mar-78,8.5
British Columbia,Apr-78,8
British Columbia,May-78,8.1
British Columbia,Jun-78,8
British Columbia,Jul-78,7.7
British Columbia,Aug-78,8.5
British Columbia,Sep-78,7.8
British Columbia,Oct-78,8.5
British Columbia,Nov-78,8.8
British Columbia,Dec-78,8.9
British Columbia,Jan-79,8.1
British Columbia,Feb-79,8.7
British Columbia,Mar-79,8.3
British Columbia,Apr-79,8.3
British Columbia,May-79,8.1
British Columbia,Jun-79,7.7
British Columbia,Jul-79,7.6
British Columbia,Aug-79,7.3
British Columbia,Sep-79,7.4
British Columbia,Oct-79,7
British Columbia,Nov-79,6.8
British Columbia,Dec-79,7.2
British Columbia,Jan-80,8
British Columbia,Feb-80,7.3
British Columbia,Mar-80,7.7
British Columbia,Apr-80,6.9
British Columbia,May-80,6.7
British Columbia,Jun-80,6.8
British Columbia,Jul-80,6.6
British Columbia,Aug-80,6.1
British Columbia,Sep-80,6.5
British Columbia,Oct-80,6.3
British Columbia,Nov-80,5.7
British Columbia,Dec-80,5.9
British Columbia,Jan-81,5.5
British Columbia,Feb-81,5.9
British Columbia,Mar-81,6
British Columbia,Apr-81,6.3
British Columbia,May-81,6.4
British Columbia,Jun-81,6.1
British Columbia,Jul-81,6.3
British Columbia,Aug-81,6.6
British Columbia,Sep-81,7.9
British Columbia,Oct-81,7.9
British Columbia,Nov-81,8.1
British Columbia,Dec-81,9
British Columbia,Jan-82,8.9
British Columbia,Feb-82,9.4
British Columbia,Mar-82,9.8
British Columbia,Apr-82,10.5
British Columbia,May-82,10.7
British Columbia,Jun-82,12.3
British Columbia,Jul-82,13.7
British Columbia,Aug-82,13.4
British Columbia,Sep-82,13.9
British Columbia,Oct-82,14.6
British Columbia,Nov-82,14.3
British Columbia,Dec-82,14.6
British Columbia,Jan-83,14.5
British Columbia,Feb-83,13.9
British Columbia,Mar-83,14.1
British Columbia,Apr-83,13.5
British Columbia,May-83,13.9
British Columbia,Jun-83,13.8
British Columbia,Jul-83,13.5
British Columbia,Aug-83,14
British Columbia,Sep-83,13.9
British Columbia,Oct-83,13.6
British Columbia,Nov-83,14.1
British Columbia,Dec-83,13.9
British Columbia,Jan-84,14
British Columbia,Feb-84,14.3
British Columbia,Mar-84,14.7
British Columbia,Apr-84,15.2
British Columbia,May-84,15.7
British Columbia,Jun-84,15.4
British Columbia,Jul-84,15
British Columbia,Aug-84,15.1
British Columbia,Sep-84,15.4
British Columbia,Oct-84,15.3
British Columbia,Nov-84,14.9
British Columbia,Dec-84,14.9
British Columbia,Jan-85,14.3
British Columbia,Feb-85,14.8
British Columbia,Mar-85,14.3
British Columbia,Apr-85,14.6
British Columbia,May-85,14
British Columbia,Jun-85,14.9
British Columbia,Jul-85,14.3
British Columbia,Aug-85,14.1
British Columbia,Sep-85,13.4
British Columbia,Oct-85,14.4
British Columbia,Nov-85,14.6
British Columbia,Dec-85,13.8
British Columbia,Jan-86,13.2
British Columbia,Feb-86,13.1
British Columbia,Mar-86,13.3
British Columbia,Apr-86,12.6
British Columbia,May-86,12.4
British Columbia,Jun-86,12.3
British Columbia,Jul-86,12.1
British Columbia,Aug-86,12.7
British Columbia,Sep-86,12.6
British Columbia,Oct-86,12.5
British Columbia,Nov-86,13.1
British Columbia,Dec-86,13.5
British Columbia,Jan-87,13.9
British Columbia,Feb-87,13.2
British Columbia,Mar-87,13.2
British Columbia,Apr-87,12.7
British Columbia,May-87,12.2
British Columbia,Jun-87,12.1
British Columbia,Jul-87,12.2
British Columbia,Aug-87,11.7
British Columbia,Sep-87,11.3
British Columbia,Oct-87,11.5
British Columbia,Nov-87,10.6
British Columbia,Dec-87,10.2
British Columbia,Jan-88,10.3
British Columbia,Feb-88,10.7
British Columbia,Mar-88,10.3
British Columbia,Apr-88,10.6
British Columbia,May-88,10.6
British Columbia,Jun-88,10.5
British Columbia,Jul-88,9.9
British Columbia,Aug-88,10
British Columbia,Sep-88,10.6
British Columbia,Oct-88,9.8
British Columbia,Nov-88,10.2
British Columbia,Dec-88,9.8
British Columbia,Jan-89,9.8
British Columbia,Feb-89,9.5
British Columbia,Mar-89,9.6
British Columbia,Apr-89,9.4
British Columbia,May-89,9.7
British Columbia,Jun-89,9
British Columbia,Jul-89,9.2
British Columbia,Aug-89,8.7
British Columbia,Sep-89,8.4
British Columbia,Oct-89,8.4
British Columbia,Nov-89,8.3
British Columbia,Dec-89,8.3
British Columbia,Jan-90,7.8
British Columbia,Feb-90,8
British Columbia,Mar-90,7.8
British Columbia,Apr-90,8.2
British Columbia,May-90,8.2
British Columbia,Jun-90,8.2
British Columbia,Jul-90,8.2
British Columbia,Aug-90,8.4
British Columbia,Sep-90,8.8
British Columbia,Oct-90,8.7
British Columbia,Nov-90,9.3
British Columbia,Dec-90,9.4
British Columbia,Jan-91,9.9
British Columbia,Feb-91,10
British Columbia,Mar-91,10.3
British Columbia,Apr-91,9.7
British Columbia,May-91,10.1
British Columbia,Jun-91,9.8
British Columbia,Jul-91,9.8
British Columbia,Aug-91,9.7
British Columbia,Sep-91,9.8
British Columbia,Oct-91,9.8
British Columbia,Nov-91,9.9
British Columbia,Dec-91,9.9
British Columbia,Jan-92,10
British Columbia,Feb-92,9.5
British Columbia,Mar-92,9.9
British Columbia,Apr-92,9.6
British Columbia,May-92,9.4
British Columbia,Jun-92,10.7
British Columbia,Jul-92,10.2
British Columbia,Aug-92,10.9
British Columbia,Sep-92,10.6
British Columbia,Oct-92,10.6
British Columbia,Nov-92,10.7
British Columbia,Dec-92,10.1
British Columbia,Jan-93,9.9
British Columbia,Feb-93,10
British Columbia,Mar-93,9.5
British Columbia,Apr-93,10.1
British Columbia,May-93,10.3
British Columbia,Jun-93,9.8
British Columbia,Jul-93,10
British Columbia,Aug-93,9.2
British Columbia,Sep-93,9.5
British Columbia,Oct-93,9.6
British Columbia,Nov-93,8.8
British Columbia,Dec-93,9.6
British Columbia,Jan-94,9.9
British Columbia,Feb-94,9.9
British Columbia,Mar-94,9.3
British Columbia,Apr-94,10
British Columbia,May-94,9.3
British Columbia,Jun-94,9
British Columbia,Jul-94,8.8
British Columbia,Aug-94,9.1
British Columbia,Sep-94,8.6
British Columbia,Oct-94,8.7
British Columbia,Nov-94,8.3
British Columbia,Dec-94,8.3
British Columbia,Jan-95,8.5
British Columbia,Feb-95,8.6
British Columbia,Mar-95,8.4
British Columbia,Apr-95,8.5
British Columbia,May-95,8.4
British Columbia,Jun-95,8.5
British Columbia,Jul-95,8.6
British Columbia,Aug-95,8.3
British Columbia,Sep-95,8.3
British Columbia,Oct-95,8.3
British Columbia,Nov-95,8.5
British Columbia,Dec-95,8.7
British Columbia,Jan-96,8.9
British Columbia,Feb-96,8.4
British Columbia,Mar-96,8.5
British Columbia,Apr-96,8.1
British Columbia,May-96,8.1
British Columbia,Jun-96,8.5
British Columbia,Jul-96,8.1
British Columbia,Aug-96,8.8
British Columbia,Sep-96,8.8
British Columbia,Oct-96,9.5
British Columbia,Nov-96,9.3
British Columbia,Dec-96,9
British Columbia,Jan-97,8.1
British Columbia,Feb-97,8.5
British Columbia,Mar-97,8.2
British Columbia,Apr-97,8.8
British Columbia,May-97,8.6
British Columbia,Jun-97,8.6
British Columbia,Jul-97,8.4
British Columbia,Aug-97,8.3
British Columbia,Sep-97,8.7
British Columbia,Oct-97,8.7
British Columbia,Nov-97,8.7
British Columbia,Dec-97,8.2
British Columbia,Jan-98,9.2
British Columbia,Feb-98,9.5
British Columbia,Mar-98,9.5
British Columbia,Apr-98,9
British Columbia,May-98,9.5
British Columbia,Jun-98,9.3
British Columbia,Jul-98,8.9
British Columbia,Aug-98,8.5
British Columbia,Sep-98,8.2
British Columbia,Oct-98,8
British Columbia,Nov-98,7.8
British Columbia,Dec-98,8.3
British Columbia,Jan-99,8.3
British Columbia,Feb-99,8.3
British Columbia,Mar-99,8.6
British Columbia,Apr-99,8.8
British Columbia,May-99,8.3
British Columbia,Jun-99,8.9
British Columbia,Jul-99,8.4
British Columbia,Aug-99,8.1
British Columbia,Sep-99,7.8
British Columbia,Oct-99,7.6
British Columbia,Nov-99,7.9
British Columbia,Dec-99,7.6
British Columbia,Jan-00,7.2
British Columbia,Feb-00,7.1
British Columbia,Mar-00,7.2
British Columbia,Apr-00,6.9
British Columbia,May-00,6.9
British Columbia,Jun-00,6.9
British Columbia,Jul-00,6.9
British Columbia,Aug-00,7.7
British Columbia,Sep-00,7.6
British Columbia,Oct-00,7.7
British Columbia,Nov-00,7
British Columbia,Dec-00,7
British Columbia,Jan-01,7.3
British Columbia,Feb-01,7.4
British Columbia,Mar-01,6.8
British Columbia,Apr-01,7.1
British Columbia,May-01,6.8
British Columbia,Jun-01,7.5
British Columbia,Jul-01,7.5
British Columbia,Aug-01,8.2
British Columbia,Sep-01,7.8
British Columbia,Oct-01,8.3
British Columbia,Nov-01,8.6
British Columbia,Dec-01,9.8
British Columbia,Jan-02,9
British Columbia,Feb-02,8.9
British Columbia,Mar-02,9.2
British Columbia,Apr-02,8.8
British Columbia,May-02,9.3
British Columbia,Jun-02,8.7
British Columbia,Jul-02,8.2
British Columbia,Aug-02,7.6
British Columbia,Sep-02,7.9
British Columbia,Oct-02,8.1
British Columbia,Nov-02,8.6
British Columbia,Dec-02,8.8
British Columbia,Jan-03,8.1
British Columbia,Feb-03,8.1
British Columbia,Mar-03,7.8
British Columbia,Apr-03,7.9
British Columbia,May-03,8.4
British Columbia,Jun-03,8
British Columbia,Jul-03,8.6
British Columbia,Aug-03,8.4
British Columbia,Sep-03,8.6
British Columbia,Oct-03,7.8
British Columbia,Nov-03,7.7
British Columbia,Dec-03,7.2
British Columbia,Jan-04,7.6
British Columbia,Feb-04,7.6
British Columbia,Mar-04,7.6
British Columbia,Apr-04,7.7
British Columbia,May-04,7.5
British Columbia,Jun-04,7.3
British Columbia,Jul-04,6.9
British Columbia,Aug-04,7.1
British Columbia,Sep-04,6.6
British Columbia,Oct-04,6.9
British Columbia,Nov-04,6.5
British Columbia,Dec-04,6.2
British Columbia,Jan-05,6.6
British Columbia,Feb-05,7.1
British Columbia,Mar-05,6.5
British Columbia,Apr-05,6.2
British Columbia,May-05,5.9
British Columbia,Jun-05,5.9
British Columbia,Jul-05,5.9
British Columbia,Aug-05,5.6
British Columbia,Sep-05,5.4
British Columbia,Oct-05,5
British Columbia,Nov-05,4.8
British Columbia,Dec-05,4.9
British Columbia,Jan-06,5
British Columbia,Feb-06,4.8
British Columbia,Mar-06,4.7
British Columbia,Apr-06,4.7
British Columbia,May-06,4.5
British Columbia,Jun-06,4.6
British Columbia,Jul-06,4.9
British Columbia,Aug-06,5.1
British Columbia,Sep-06,4.9
British Columbia,Oct-06,4.9
British Columbia,Nov-06,5.1
British Columbia,Dec-06,5.3
British Columbia,Jan-07,4.6
British Columbia,Feb-07,4.3
British Columbia,Mar-07,4.4
British Columbia,Apr-07,4.6
British Columbia,May-07,4.2
British Columbia,Jun-07,4.2
British Columbia,Jul-07,4.3
